pkSiteId,commonName,siteNumber,latSeconds,longSeconds,dnrverified,projectAddress,altLocDesc,pin,city,xrefSiteNumber,lotPhaseDistrict,fkSubDivisionId,fkWaterWayId,fkCountyId,fkIslandId,fkWaterwayTypeId,subDivisionHasRestriction,subDivisionRestriction,waterwayHasRestriction,waterwayRestriction,totalSiteImpacts,allPermitsLastExpiryDate,marinaLeaseLastExpiryDate,isAllPermitsExpired,isMarinaLeaseExpired,historicalTracking,historicalEventMemos,historicalDeletedSiteRecs,historicalCorpsPermitNums,historicalSiteHistory,isLockedForEdit,fkLastLockedBy,lastLockedAt,systemLockerBit,fkSubDivision,fkWaterWay,fkCounty,fkIsland,fkWaterwayType,siteStructures,coordinates,siteTypes,projectTypes
1497,Neal (Hough) (Henderson) (Mills),06221994_120200AM,112064.616,-293660.064,True,178 Royal Drive,,03-13099,Brunswick,,36,394.0,197,66,-2.0,14,False,,False,,0.05099,2028-09-15T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1170,New Hope Plantation (Iannicelli) Dike/impoundment UA,08111992_120000AM,112691.448,-293213.232,True,157 Darien Highway,,,,10222021_031409PM,,305.0,272,66,-2.0,14,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2151,North Waves Subdivision,11071997_120000AM,115276.68,-291100.356,True,Teresa Lane,Northwaves (North Waves) Subdivision,,,08222002_012642PM,,314.0,260,28,-2.0,14,False,,False,,0.18579,2013-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3779,NPS Fort Pulaski National Monument & Bar Pilot Dock & USCG Cockspur Island Station,05022001_120100PM,115298.424,-291214.3932,True,US Highway 80,Fort Pulaski National Monument,,Tybee,03012010_120000 & 04201995_120200AM,,-2.0,260,28,63.0,14,False,,False,,23.50416,2029-02-22T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1087,NPS: Cumberland Island National Seashore & Greyfield Inn,02141992_120100AM,111083.3604,-293259.6864,True,,Multiple Locations On Cumberland Island,,Saint Marys,,31st GMD,-2.0,218,23,17.0,-2,False,,False,,1.00148,2025-11-15T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
305,NPS: Cumberland Island National Seashore Visitors Center & Ferry Docks,08051977_120000AM,110592.288,-293578.488,True,107 W St. Marys Street,"Off Osborne St., Marginal Lot 3, 29th GMD",S41 14 002,St. Marys,,,-2.0,280,23,-2.0,14,False,,False,,0.10783,2015-08-25T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6347,"O.B.A.D., LLC, Ortelio Bosch Pain Center",05222007_125500PM,115144.7904,-291857.3964,True,7450 Skidaway Road,Glenda Drive,1-377-13-36,Savannah,,Lot 1 & Easement Over Glenda Dr.,561.0,149,28,-2.0,14,False,,False,,0.01173,2016-08-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
706,Oak Grove Island Plantation Marina,06141988_120300AM,112434.516,-293724.468,True,124 Mariners Walk,Oak Grove Island Dr,,,,,317.0,40,66,-2.0,14,False,,False,,0.16233,2012-01-01T00:00:00,2029-02-28T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
12861,Oak Grove Island POA,12192023_105646AM,112469.4,-293690.556,True,306 Oak Grove Island Drive,,,Brunswick,,,317.0,40,66,43.0,17,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2319,Oak Grove Tidegates,05141998_120000AM,112483.044,-293616.072,True,,Oak Grove Island Causeway Off Hwy 341,,,,,-2.0,224,66,43.0,3,False,,False,,0.01536,2024-11-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
8163,Oaks On The River I LLC,06062013_115552AM,112922.352,-293163.408,True,205 Fort King George Drive,277 Fort King George Drive,D007 0021,Darien,,"Parcels A & B, 271st GMD",-2.0,81,101,-2.0,14,False,,False,,0.05904,2025-07-17T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1515,Oatland Island Wildlife Center Fence & Dock,07221994_120100AM,115374.132,-291694.932,True,711 Sandtown Road,,10179 02001,,,Oatland Island Tract North of Oatland Island Rd,-2.0,250,28,44.0,3,False,,False,,0.32888,2024-03-08T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1321,Ocean Forest Golf Course,06301993_120000AM,112362.768,-292730.508,True,3610 Oglethorpe Drive,200 Ocean Road,0501330 ,Brunswick,,Acreage N of 36th Street,322.0,139,66,53.0,14,False,,False,,1.16132,2028-05-12T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
313,Odum Dock,03081978_120000AM,115237.548,-291828.42,True,5610 Cherokee Ave.,,,,01062004_012904PM & 01052005_023107PM,,-2.0,149,28,-2.0,14,False,,False,,0.18834,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1222,Offshore Community Dock,12141992_120000AM,115263.108,-291458.52,True,Between 111 & 221 Picket Row,,1-44-8-1,,,Easement On Lot 26,327.0,22,28,-2.0,3,False,,False,,0.11105,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
10381,Oleander Golf Course - JIA,06082017_122425PM,111823.56,-293095.944,True,322 Captain Wylly Road,,,,,,-2.0,230,66,28.0,-2,False,,False,,0.06648,2031-04-28T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3971,OSAN/Ocean Petroleum,11152001_120100PM,112111.308,-293386.3812,True,1025 Bay Street,,,Brunswick,02192009_025029PM,"Portion 27, 28 & 291025 Bay Street",333.0,102,66,-2.0,-2,False,,False,,0.17991,2015-05-10T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
795,"Osprey Cove (Gillman Paper, City Of St. Marys) Road, Golf Cart Path & Bridges",06131989_120300AM,110696.99976,-293820.984,True,,Millers Branch,,,10101989_120400AM,,334.0,211,23,-2.0,7,False,,True,,1.41265,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
834,"Osprey Cove Dock, Ramp & Bridge",10101989_120400AM,110673.90972,-293834.556,True,123 Osprey Drive,Millers Branch,,,06131989_120300AM,,-2.0,211,23,-2.0,-2,False,,False,,0.33736,2021-09-09T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
317,"Overlook Park Fishing Pier, Art Sculpture, Basin Oyster Restoration",11161978_120000AM,112151.772,-293320.584,True,1420 Glynn Avenue,"Hwy 17 S Of Gloucester, Overlook Park",,Brunswick,,,-2.0,67,66,-2.0,3,False,,False,,0.50386,2015-02-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4686,PAC Comm (GISCO Ice) Dock,07032003_120000AM,112113.324,-293386.788,True,1029 Bay Street,,,Brunswick,,,-2.0,39,66,-2.0,14,False,,False,,0.14811,2016-05-31T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
369,Palm Grove Island Road & Dike,06271980_120000AM,112577.508,-293119.92,True,,Grant,,,07272026_022228PM,,-2.0,124,66,-2.0,7,False,,False,,0.18595,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
315,Palm Inlet Creation,06141978_120000AM,115212.096,-291104.928,True,,Under Catalina Dr. At St. Marco Dr.,,,,,-2.0,231,28,57.0,-2,False,,False,,34.43526,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
147,Palm Lake Estates Entrance Road & Lagoon,05111973_120300AM,112301.208,-293288.688,True,,Palmera Lane,,,02231988_120000AM & 06231994_120000AM,,-2.0,97,66,-2.0,3,False,,False,,1.1,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
655,Palm Lake Subdivision Access Road,02231988_120000AM,112301.064,-293289.48,True,,Palmera Lane,,,05111973_120300AM & 06231994_120000AM,,340.0,10,66,-2.0,14,False,,False,,0.03237,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
9865,Patel Sign,09152016_025229PM,115252.236,-291050.712,True,US 80 East Southside,Pamela Terrace Subdivison,4-0003 -03-001,Tybee Island,,"5th GMD, Lot Ten (10)",-2.0,160,28,63.0,3,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
211,Patel: Bridge To Hammock,06241974_120600AM,112426.056,-293720.256,True,330 Clipper Bay,Buffalo,,,,550,317.0,40,66,-2.0,14,False,,False,,0.09947,2030-10-15T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
604,Peeples,09211987_120200AM,115228.5372,-291786.3216,True,5 Sylvan Island Road,,10270 01004,Savannah,,,-2.0,149,28,60.0,14,False,,False,,0.03741,2029-02-01T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
312,Peninsula Point South Bridge And Riprap,01241978_120100AM,112293.288,-292918.14,True,,Off Shore Rush Drive In Sea Palms,,,,,349.0,26,66,-2.0,14,False,,False,,0.08264,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1813,Peninsula south of terminal end of Brevard Point Road,03121996_120100AM,115228.476,-291441.564,True,Brevard Point Road,,,Savannah,,Lot 56,48.0,263,28,67.0,18,False,,False,,0.00799,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12751,Penn Waller Road Culvert,08252023_020017PM,115247.376,-291508.416,True,Penn Waller Road Culvert,,,,,,-2.0,22,28,67.0,3,False,,False,,0.0486,2029-06-14T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4066,Phillips,02202002_120100AM,113512.068,-292932.684,True,1039 Club Lane,Rt. 1 Box 1763,,,,Lot 1,535.0,258,101,-2.0,14,False,,False,,0.16215,2021-02-21T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1226,Pigeon Island Bridge & Commercial Docks,12291992_120000AM,114982.812,-291885.264,True,Pigeon Island,Skidaway Narrows,10416 01001,,,Tract at igeonIsland 410.85 Acres,486.0,271,28,-2.0,-2,False,,False,,1.72176,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4726,Pine Harbor Community Dock (Marina),08022003_120000AM,113575.536,-292938.588,True,0 Pine Harbor Marina Road NE,Aka Mallow End Of Pine Harbor Road,,,03251992_120000AM,,-2.0,230,101,-2.0,-2,False,,False,,0.0,1900-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
300,Pine Island Lagoon,05101977_120000AM,112328.172,-293256.36,True,270 Pine Island Drive,,,,,,-2.0,235,66,49.0,3,False,,False,,3.00145,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
309,Pinova (Hercules),10201977_120200AM,112191.408,-293293.26,True,2334 Glynn Avenue,Warde Lane,01-03941,Brunswick,,,-2.0,100,66,-2.0,3,False,,False,,0.03315,2016-12-26T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6111,Plantation Creek (Sprinfield Properties),11022006_120200PM,112291.5168,-293621.3208,True,Location Not Accurate - Couldn't Locate PIN,Near Camp Tolochee,03-07520,Brunswick,11022006_120100AM,"27th GMD, Many Subdivision Lots",270.0,152,66,10.0,-2,False,,False,,0.15588,2014-12-18T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
374,Plantation Point Condos (Hampton Plantation),08071980_120000AM,112657.5072,-292830.0192,True,,Butler Point,04-11650,,,,357.0,139,66,59.0,14,False,,False,,0.26505,2017-08-31T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
151,Planting Hammock Community Dock (Todd),05111973_120700AM,114117.444,-292665.492,True,,Off Circle Drive,,Midway,,"Lots 4-6, Section A",358.0,50,92,-2.0,3,False,,False,,0.27695,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6743,Planting Hammock Community Dock (Todd),04172008_120000AM,114119.0928,-292666.212,True,,Off Circle Drive,"Lots 4-6, Section A",Midway,,"Recreational Area Between Sections A & B, 1359th G",358.0,50,92,15.0,3,False,,False,,0.15509,2019-01-06T00:00:00,2036-02-29T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
1586,Pleasure Bluff Dock Club (Haymans),11281994_120000AM,113687.964,-292720.8528,True,,End Of Cherry Lane,,Shellman Bluff,,"Unopened ROW Of Julienton Blvd., 22nd GMD",360.0,174,101,-2.0,14,False,,False,,0.29054,2015-06-02T00:00:00,2033-05-31T00:00:00,True,False,,,,,,False,-1,,False,,,,,,[],,[],[]
4809,Pleasure Point Community Dock,10312003_024851PM,113519.52,-293085.18,True,Pleasure Point Lane NE,1117 Pleasure Point Lane NE,0048B 0077,Eulonia,,Lots 4 & 5,359.0,258,101,51.0,14,True,,False,,0.05916,2026-02-11T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
7431,Plum Creek: Jelks Tract,01052011_112550AM,114072.084,-292803.9696,True,,"Hwy 17/S Newport/N Newport/S Payne Creek, Jelks Tr",,,,15th GMD Mult. Hammocks,-2.0,222,92,-2.0,14,False,,False,,0.7989,2017-12-14T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5311,Point Pleasant Day Camp,10292004_120000AM,115295.976,-291554.208,True,,"W Of Wilminton Island, Point Pleasant, Sunset Blvd",,Talahi,,,-2.0,301,28,61.0,3,True,,False,,0.44748,2017-07-27T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2387,Postell (Sands),07311998_120200PM,112401.684,-292758.156,True,"318 W 55th Street, Cottage 522",318 West Fifty Fifth Street,05-00635,Sea Island,,Lot 32 Block 97,422.0,309,66,53.0,3,False,,True,,0.10251,2027-02-23T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2093,"Powell (Dow, Sea Palms Development)",09021997_120300AM,112344.588,-292991.256,True,1063 Sea Palms West Drive,Mailing: 15 Dow Place,04-08739,,,LOT 6C & A PTN OF 6B off Lot 2,423.0,97,66,59.0,3,False,,False,,0.20656,2018-04-03T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
327,"Poythress Causeway, Dockhouse & Dock",06121979_120300AM,115265.952,-291452.94,True,611 Oemler Loop,,,,,Lot #5,398.0,22,28,67.0,3,False,,False,,0.2581,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
199,Property Owenrs For The Restoration Of Shad River,05291974_120000AM,115251.732,-291424.644,True,743 Morningside Drive,"A, B, & C Disp. Sites",,,10172001_120000AM,,326.0,263,28,-2.0,14,False,,False,,3.90266,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6849,"Raccoon Key (Margaret's Key, Isla De Mapache) Mitigation Bank",08042008_100000AM,111640.3668,-293279.7456,True,,"Raccoon Key, Barrier Island",163 001,Woodbine,,33rd GMD,-2.0,304,23,-2.0,3,False,,False,,7.86657,2028-04-06T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1461,Rainbow Island Boardwalk & JD,04221994_120400AM,112234.14,-292877.568,True,130 Rainbow Island Drive,"Off Sea Island Road, Rainbow Island",04-00715,,,,-2.0,26,66,73.0,14,False,,False,,0.35678,2023-05-31T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
139,Readdick Causeway To Buzzard Island,01151973_120000AM,110981.592,-293816.016,True,Buzzard Roost Island,Hammock NW Of Laurel Island Links,119 022,,,,-2.0,75,23,-2.0,18,False,,False,,0.0,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6231,Riceboro Landing Public Boat Ramp,02232007_120000AM,114280.2432,-293090.6124,True,Interstate Paper Road,"1 Acre More Or Less, 15th GMD",,,,,-2.0,249,92,-2.0,3,False,,False,,0.04812,2013-04-23T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5194,"Richardson Creek S/d (Dorsey/Vine/Gould; Union Camp, US Government)",08202004_120100PM,115394.976,-291634.344,True,158 & 160 & 162 Oatland Island Road,,,,,Lots 45-47; Redivided To Lots 1-3,388.0,250,28,-2.0,3,False,,False,,0.02461,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12267,Rigger Private Dock,03112022_092016AM,113504.868,-292948.056,True,1047 Head Lane NE,,,Townsend,,Lot 7 & 8,404.0,258,101,-2.0,14,False,,False,,0.02468,2030-10-17T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
931,Rio Road Connector To Abercorn,11141990_120300AM,115136.82,-292239.504,True,,Abercorn Extension & Fulton Road Extension,,,,,-2.0,114,28,-2.0,14,False,,False,,1.30854,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
399,Ritter Hammock (J. C. Lewis) Bridge,05141981_120200AM,114873.012,-291852.072,True,Green Island Road,Ritter Hammock Off Skidaway Island,,,,,-2.0,89,28,-2.0,3,False,,False,,0.50079,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4635,River Cottages At Ocean Forest Lots 1-10,05282003_120000AM,112398.948,-292747.608,True,518 Ocean Forest Road,Dune Cottages Neighborhood,05-01318,Sea Island,,Lots 1-10 River Cottages @ Ocean Forest 25th GMD,322.0,139,66,53.0,14,False,,False,,0.08119,2018-11-16T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
892,"River Marsh Estates Road, Boat Ramp, Parking",05221990_120200AM,113672.52,-292934.412,True,1111 Chimney River Drive,,,,,,-2.0,206,101,-2.0,3,False,,False,,0.06424,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
793,River Oaks Community Ramp & Dock (Hsu),06131989_120100AM,113526.0,-293094.0,True,1049 Pine Point Lane,,,,,,380.0,258,101,51.0,14,False,,False,,0.12771,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4956,"River Place Plantation (RiverPlace, Spring Bluff, The River Place) Community Dock",03032004_033306PM,112006.5408,-293926.8888,True,,Little Satilla,,,,391 Acres,382.0,197,23,-2.0,14,True,,False,,0.21916,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1615,River Street Market Landing (J&W Commercial Dock),02011995_120000AM,115490.916,-291910.428,True,504 East River Street,502 East River Street / 504 River Street,20004 06001,Savannah,03301990_120300AM,FRONT WHARF LT 7 W PT 8 + ALL OF 4 5 6 EASEMENT 4,-2.0,260,28,-2.0,14,False,,False,,0.05455,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
877,River Street Market Place Parking (Byck),03301990_120300AM,115490.592,-291911.616,True,502 East River Street,,,Savannah,02011995_120000AM,Lots 2 & 3 Harbor Frontage,-2.0,260,28,-2.0,14,False,,False,,0.00459,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
578,River's Edge Homeowners Association Common Area,06161987_120300AM,115023.89998,-292063.68972,True,Common Area Rivers Edge Drive,River's Edge At Camp Strachan,10578 01017,,,,386.0,307,28,-2.0,14,True,,False,,32.54117,2029-04-09T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
328,Riverside II  Community Dock,06121979_120400AM,112216.14,-293239.656,True,5000 Riverside Drive,Back,,,02091988_120500AM,,-2.0,10,66,-2.0,14,False,,False,,0.02617,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
649,Riverside II Community Dock,02091988_120500AM,112216.14,-293239.872,True,5000 Riverside Drive,,,,06121979_120400AM,"Phase II, Black Beard Circle Island",388.0,10,66,-2.0,14,False,,False,,0.34126,2012-01-01T00:00:00,2026-06-25T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6212,"Riverside Yacht Club LLC (Gentile,Tolomato Partners)",02132007_011221PM,112139.604,-293395.932,True,#2 & #3 St. Andrews Court,,,Brunswick,06012007_091143AM,2 & 3,-2.0,102,66,-2.0,14,False,,False,,0.05674,2013-07-15T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
314,Riverview Health (Chatham County Nursing Home Authority),04091978_120000AM,115210.6092,-291829.9788,True,6711 LaRoche Avenue,,,,02252009_120000AM,,-2.0,149,28,-2.0,14,False,,False,,0.03512,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
2096,"Riverview Towne Houses (River View Townhome, Thunderbolt Condos) Community Dock",09041997_120100AM,115321.536,-291776.076,True,3303 E. Victory Drive,,,,06122007_120500PM,Lots 1220 A & B,-2.0,320,28,67.0,14,False,,False,,0.04389,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
10689,Riverwalk Extension,03082018_021358PM,115485.336,-291893.904,True,100 General McIntosh Blvd.,Marriot Hotel,,Savannah,,"Parcel A, 6.099 Acre 5th GMD",-2.0,260,28,-2.0,14,False,,False,,0.0,2023-02-26T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
543,"Riverwatch Common (Frederica Yacht Club, Shipwreck, Golden Isles Condos)",05131986_120400AM,112200.12,-293104.836,True,1 Marina Drive,SSI Causeway By Golden Isles Marina,,Brunswick,12072006_120800PM,,-2.0,117,66,59.0,14,False,,False,,3.29611,2017-01-20T00:00:00,2015-12-31T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4590,Robbins,03252003_033121PM,112441.104,-293718.96,True,108 Clipper Bay,Mailing: 107 Hickory Pine,,Brunswick,,Lot 8,317.0,40,66,-2.0,14,False,,False,,0.08384,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5564,Rockingham Farms Industrial park,07122005_092654AM,115295.58,-292259.34,True,120 Landmark Boulevard W,Rahn Dairy at Veterans Parkway,1-0943 -01-001,Savannah,SUBDIVIDED 03292004_120000AM,,-2.0,245,28,-2.0,1,False,,False,,2.14139,2031-02-27T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
4991,Rockingham Industrial Complex,03292004_120000AM,115260.48,-292270.64997,True,SEDA Rockingham Industrial Complex,Rockingham Farms Tract By Veterans Parkway,,,SUBDIVIDED 07122005_092654AM,,-2.0,196,28,-2.0,14,False,,False,,50.11769,2028-07-07T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
5478,Roth (Mahany/Hennessy),04012005_032307PM,115127.622,-291572.9208,True,1910 Stone Street,E PT LOT 128 A,1-0098-04-003,Savannah,,,528.0,135,28,67.0,14,False,,False,,0.17862,2025-05-10T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
12367,Rountree,06092022_091622AM,113935.356,-292689.972,True,1026 Riverpoint Ln,"Lot 87, Riverpoint Dr,",,Townsend,,Lot 87,31.0,275,101,6.0,14,False,,False,,0.00253,2030-10-31T00:00:00,1900-01-01T00:00:00,False,True,,,,,,False,-1,,False,,,,,,[],,[],[]
3953,Rousakis Plaza/River Street County Docks,10232001_120100AM,115492.968,-291920.76,True,,River Street West Of Abercorn,,,,River Mile 14.5,-2.0,260,28,-2.0,14,False,,False,,0.08026,2025-11-13T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
138,Royal,12151972_120000AM,115063.344,-292364.892,True,0 Shore Road,Rainbow And Shore Drive,1-0995-01-007,,,Lot 7,-2.0,128,28,-2.0,14,False,,False,,0.56539,2017-05-08T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
1401,Royal Oaks Community Dock & Bulkhead,01311994_120000AM,112066.668,-293617.62,True,100 Royal Drive,Little Satilla,03-13062,,,Common Area Royal Oak ,394.0,197,66,-2.0,14,False,,False,,0.06055,2012-01-01T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
6155,Russell Causeway Culverts/Bridge,12272006_120000AM,111886.632,-294161.1624,True,,"Still Island, 2260 Acres",,Waverly,08031988_120000AM,,-2.0,317,23,-2.0,3,False,,False,,0.01545,2013-02-12T00:00:00,1900-01-01T00:00:00,True,True,,,,,,False,-1,,False,,,,,,[],,[],[]
